key,offset,partition,timestamp,topic,value
VUEwMDAwMDAxMDczNzE3NDM=,219426206,1,1593879975229,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJzaGlwcGluZ19pbmZvIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MzUxNjU2OTQ0LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5NzUyMTU5NjQsImdlbyI6eyJjaXR5IjoiTHluZGh1cnN0Iiwic3RhdGUiOiJPSCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9RIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgUXVlZW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDQ1LjAsInByaWNlX2luX3VzZCI6MTA0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4MDM2MzQ3NTc5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzE3NDMifQ==
VUEwMDAwMDAxMDczODM4NzQ=,219239917,0,1593879641163,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6IndhcnJhbnR5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5Mzc1OTQxMDY4LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDExNTAyOTUsImdlbyI6eyJjaXR5IjoiRm9ydCBCcmFnZyIsInN0YXRlIjoiQ0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkzNzU5NDEwNjgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4Mzg3NCJ9
VUEwMDAwMDAxMDczODM4NzQ=,219239925,0,1593879641163,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6IndhcnJhbnR5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5Mzc1OTQxMDY4LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDExNTAyOTUsImdlbyI6eyJjaXR5IjoiRm9ydCBCcmFnZyIsInN0YXRlIjoiQ0EifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkzNzU5NDEwNjgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4Mzg3NCJ9
VUEwMDAwMDAxMDczNjEyMDI=,219239951,0,1593879642903,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1hdHRyZXNzZXMiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzY4NzI4MTUyMjAsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTY0Mjg4MDYyMSwiZ2VvIjp7ImNpdHkiOiJPbWFoYSIsInN0YXRlIjoiTkUifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc2ODcyODE1MjIwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjEyMDIifQ==
VUEwMDAwMDAxMDczNjEyMDI=,219239960,0,1593879642903,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1hdHRyZXNzZXMiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzY4NzI4MTUyMjAsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTY0Mjg4MDYyMSwiZ2VvIjp7ImNpdHkiOiJPbWFoYSIsInN0YXRlIjoiTkUifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc2ODcyODE1MjIwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjEyMDIifQ==
VUEwMDAwMDAxMDczNzgyODA=,219239976,0,1593879644022,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImZhcSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTYxMDA0NzA4MywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NjQ0MDE2OTgxLCJnZW8iOnsiY2l0eSI6IkNlZGFyIFBhcmsiLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODc2MzE4MzMxNSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc4MjgwIn0=
VUEwMDAwMDAxMDczODYzOTA=,219239978,0,1593879644103,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDQwNTQzMTgsImdlbyI6eyJjaXR5IjoiSGFydHNlbGxlIiwic3RhdGUiOiJBTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk2NDQwNTQzMTgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NjM5MCJ9
VUEwMDAwMDAxMDczNzgyODA=,219239991,0,1593879644022,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImZhcSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTYxMDA0NzA4MywiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NjQ0MDE2OTgxLCJnZW8iOnsiY2l0eSI6IkNlZGFyIFBhcmsiLCJzdGF0ZSI6IlRYIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODc2MzE4MzMxNSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc4MjgwIn0=
VUEwMDAwMDAxMDczODYzNzE=,219421842,1,1593879641375,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYXR0cmVzc2VzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NjQxMzY4Nzc0LCJnZW8iOnsiY2l0eSI6IlNoYWtvcGVlIiwic3RhdGUiOiJNTiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk2NDEzNjg3NzQsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NjM3MSJ9
VUEwMDAwMDAxMDczNzQ1ODk=,219421902,1,1593879644612,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZXNzIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5NjM3MjgxNDkwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDQ2MDYzNjMsImdlbyI6eyJjaXR5IjoiRXVyZWthIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzgzNDYwMTk1MjIsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3NDU4OSJ9
VUEwMDAwMDAxMDczODYzOTA=,219239995,0,1593879644103,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InBpbGxvd3MiLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDQwNTQzMTgsImdlbyI6eyJjaXR5IjoiSGFydHNlbGxlIiwic3RhdGUiOiJBTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk2NDQwNTQzMTgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NjM5MCJ9
VUEwMDAwMDAxMDczNzExNTU=,219421811,1,1593879640152,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImFkZF9pdGVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MjU0MTc1NzIyLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDAxMjQ5NzUsImdlbyI6eyJjaXR5IjoiRmFpcm1vbnQiLCJzdGF0ZSI6IldWIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1QiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBUd2luIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6NTk1LjAsInByaWNlX2luX3VzZCI6NTk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzc5NzM1ODQyMDYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM3MTE1NSJ9
VUEwMDAwMDAxMDczODYzODE=,219421877,1,1593879642452,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk2NDI0MzM2OTMsImdlbyI6eyJjaXR5IjoiQ2hhcmxvdHRlIiwic3RhdGUiOiJOQyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZW1haWwiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTY0MjQzMzY5MywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2MzgxIn0=
VUEwMDAwMDAxMDczNzQ5MDU=,219421916,1,1593879646072,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoib3JpZ2luYWwiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzkwMzY1NzMyMjQsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTY0NjA2Mzc3MiwiZ2VvIjp7ImNpdHkiOiJDaGFybG90dGUiLCJzdGF0ZSI6Ik5DIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODM4MTU3MjUzNywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc0OTA1In0=
VUEwMDAwMDAxMDczODM0ODY=,219237436,0,1593879420061,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImZhcSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTM3MTM5NDE2NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NDIwMDE2NjY2LCJnZW8iOnsiY2l0eSI6Ik1jSGVucnkiLCJzdGF0ZSI6IklMIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTMzMTI4NjEyMCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzgzNDg2In0=
VUEwMDAwMDAxMDYzNTMwMjI=,219237444,0,1593879420197,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImNhcnQiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzcxMjEyODU2ODQsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTQyMDE3NDkyMCwiZ2VvIjp7ImNpdHkiOiJDb2x1bWJ1cyIsInN0YXRlIjoiT0gifSwiaXRlbXMiOlt7ImNvdXBvbiI6Ik5FV0JFRDEwIiwiaXRlbV9pZCI6Ik1fU1RBTl9UIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgVHdpbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjUzNS41LCJwcmljZV9pbl91c2QiOjU5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM1MzkyNTA2NzE4NTEsInVzZXJfaWQiOiJVQTAwMDAwMDEwNjM1MzAyMiJ9
VUEwMDAwMDAxMDczODI4ODY=,219237504,0,1593879422241,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MjYyNjczMDcwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk0MjIxOTQ0NDMsImdlbyI6eyJjaXR5IjoiUm9sbGEiLCJzdGF0ZSI6Ik1PIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkyNjI2NzMwNzAsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4Mjg4NiJ9
VUEwMDAwMDAxMDczNzY4NDE=,219419116,1,1593879426400,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoib3JpZ2luYWwiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzg2MDAzMTIxOTUsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTQyNjM2NjY0NywiZ2VvIjp7ImNpdHkiOiJGYWlyZmllbGQiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODYwMDMxMjE5NSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc2ODQxIn0=
VUEwMDAwMDAxMDczNjc4NjU=,219419126,1,1593879426858,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjYXJ0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5MzI0NTg3MjIwLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk0MjY4MjY3OTQsImdlbyI6eyJjaXR5IjoiUm9ja3ZpbGxlIiwic3RhdGUiOiJNRCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9RIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgUXVlZW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMDQ1LjAsInByaWNlX2luX3VzZCI6MTA0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc3NjAxMDU3OTEzLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjc4NjUifQ==
VUEwMDAwMDAxMDczODQzOTU=,219419204,1,1593879432236,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5NDMyMTg2ODI1LCJnZW8iOnsiY2l0eSI6IlNhY3JhbWVudG8iLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5NDMyMTg2ODI1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODQzOTUifQ==
VUEwMDAwMDAxMDczNTMzNzE=,219419249,1,1593879434029,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJzaGlwcGluZ19pbmZvIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc3NzA3NTkyNjAzLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk0MzQwMTU0OTIsImdlbyI6eyJjaXR5IjoiVHVwZWxvIiwic3RhdGUiOiJNUyJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9UIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgVHdpbiBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjU5NS4wLCJwcmljZV9pbl91c2QiOjU5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc1OTc0MTg4Mzc2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNTMzNzEifQ==
VUEwMDAwMDAxMDczODQzOTg=,219237563,0,1593879432510,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk0MzI1MDAwMDUsImdlbyI6eyJjaXR5IjoiU3RvY2t0b24iLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTQzMjUwMDAwNSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg0Mzk4In0=
VUEwMDAwMDAxMDczODQzMjU=,219419131,1,1593879427107,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJlbWFpbF9jb3Vwb24iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4Nzk0MjQ2OTA4MzksImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTQyNzA1NTk0NiwiZ2VvIjp7ImNpdHkiOiJMYWd1bmEgTmlndWVsIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk0MjQ2OTA4MzksInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4NDMyNSJ9
VUEwMDAwMDAxMDczNjk5MjM=,219419162,1,1593879428314,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiYWRkX2l0ZW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzkyNDA4NzAwNjgsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTQyODMwNDMzNCwiZ2VvIjp7ImNpdHkiOiJSaXZlcnNpZGUiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0siLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBLaW5nIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6MTE5NS4wLCJwcmljZV9pbl91c2QiOjExOTUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJ5b3V0dWJlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzc4Mjc5NDU4OTYsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM2OTkyMyJ9
VUEwMDAwMDAxMDczOTE3MzY=,219247888,0,1593880316537,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMjY0NTYyNzM2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzMTY1MTg5NzMsImdlbyI6eyJjaXR5IjoiTWVuYSIsInN0YXRlIjoiQVIifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMjE4NzE0NjU1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTE3MzYifQ==
VUEwMDAwMDAxMDczOTI2MzY=,219247935,0,1593880317719,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDMxNzY4NjA4OCwiZ2VvIjp7ImNpdHkiOiJGb3J0IFdheW5lIiwic3RhdGUiOiJJTiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAzMTc2ODYwODgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MjYzNiJ9
VUEwMDAwMDAxMDczOTI2Mjk=,219430704,1,1593880316955,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzMTY5MzgwNDcsImdlbyI6eyJjaXR5IjoiQ29keSIsInN0YXRlIjoiV1kifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImVtYWlsIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAzMTY5MzgwNDcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MjYyOSJ9
VUEwMDAwMDAxMDczOTE3MzY=,219247898,0,1593880316537,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMjY0NTYyNzM2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzMTY1MTg5NzMsImdlbyI6eyJjaXR5IjoiTWVuYSIsInN0YXRlIjoiQVIifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMjE4NzE0NjU1LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTE3MzYifQ==
VUEwMDAwMDAxMDczOTI2MzY=,219247946,0,1593880317719,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDMxNzY4NjA4OCwiZ2VvIjp7ImNpdHkiOiJGb3J0IFdheW5lIiwic3RhdGUiOiJJTiJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODAzMTc2ODYwODgsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5MjYzNiJ9
VUEwMDAwMDAxMDczODIyMzM=,219430699,1,1593880323419,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Imd1ZXN0IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwMjUxNTg1NzU2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAzMjM0MDc3MTQsImdlbyI6eyJjaXR5IjoiTmV3IFlvcmsiLCJzdGF0ZSI6Ik5ZIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX0YiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBGdWxsIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6OTQ1LjAsInByaWNlX2luX3VzZCI6OTQ1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4NzkxOTUyNjIwNDcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4MjIzMyJ9
VUEwMDAwMDAxMDczODExMDE=,219430706,1,1593880323831,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicmV2aWV3cyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTA3MzI1NDQ1NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMzIzNzg1NTk2LCJnZW8iOnsiY2l0eSI6IkNoaWNhZ28iLCJzdGF0ZSI6IklMIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5MDczMjU0NDU0LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODExMDEifQ==
VUEwMDAwMDAxMDczODU0NTU=,219430725,1,1593880318118,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwcmVzcyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDA2OTUyMTkyMCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMzE4MDkyNTIxLCJnZW8iOnsiY2l0eSI6IkF0aGVucyIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6InlvdXR1YmUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTU0NDc5NzEwNywidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg1NDU1In0=
